,,,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.5,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.25,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75
,,,-85.25,-85.0,-84.75,-84.5,-84.25,-84.0,-83.75,-83.5,-83.25,-83.0,-85.25,-85.0,-84.75,-84.5,-84.25,-84.0,-83.75,-83.5,-83.25,-83.0,-85.25,-85.0,-84.75,-84.5,-84.25,-84.0,-83.75,-83.5,-83.25,-83.0,-85.25,-85.0,-84.75,-84.5,-84.25,-84.0,-83.75,-83.5,-83.25,-83.0,-85.25,-85.0,-84.75,-84.5,-84.25,-84.0,-83.75,-83.5,-83.25,-83.0,-85.25,-85.0,-84.75,-84.5,-84.25,-84.0,-83.75,-83.5,-83.25,-83.0,-85.25,-85.0,-84.75,-84.5,-84.25,-84.0,-83.75,-83.5,-83.25,-83.0,-85.25,-85.0,-84.75,-84.5,-84.25,-84.0,-83.75,-83.5,-83.25,-83.0
1,28,16,"(2.3079941778745994, 2.5677543850789037)","(2.396248200022295, 2.654827756435969)","(2.4454242873868646, 2.688024563281011)","(2.425089036842862, 2.633939822931675)","(2.3778302236228037, 2.5609953100167813)","(2.3947341578134487, 2.5762328710821576)","(2.4296814944908696, 2.6716884551226716)","(2.487598665320698, 2.8378279249266773)","(2.538520317124828, 2.9794199859162456)","(2.5528396845968278, 3.068387037969453)","(2.5625785206945437, 2.745544613978067)","(2.5892280342896026, 2.7824101336803064)","(2.4949295658140733, 2.6900018553519125)","(2.456199872464393, 2.6212068045006385)","(2.4773253081542452, 2.630253011270649)","(2.4853360317505966, 2.6367624724668466)","(2.568545576690084, 2.743899661780561)","(2.6547290733216626, 2.8868392395768185)","(2.6852650686538966, 3.007688306465175)","(2.671633521363968, 3.0710791318696384)","(2.734838125845218, 2.8329099206629462)","(2.722879036975903, 2.8351921092052623)","(2.5797974305577305, 2.723446855409625)","(2.4271963560945227, 2.602030097445395)","(2.449276348009287, 2.611791562599617)","(2.505029875314468, 2.665863277795443)","(2.5735821236519896, 2.740165169566749)","(2.6395632714936195, 2.832956475511503)","(2.7145773044578987, 2.9361294653592496)","(2.7050693371935477, 3.0004779995905535)","(3.031414581275282, 3.0479856509435943)","(2.847990835826695, 2.913758629837988)","(2.556423570039244, 2.7013238589605684)","(2.413074277862823, 2.600601341444732)","(2.3347732127000143, 2.563197495330964)","(2.3638875788775175, 2.601315339648652)","(2.4377334066170926, 2.6650022198320835)","(2.5643816133471047, 2.7746418790777025)","(2.645994933832862, 2.87074522654762)","(2.703045412055838, 2.9633131162704975)","(3.2389862538043452, 3.2053766038172933)","(2.9315537530761224, 2.9802969284938916)","(2.541317871787318, 2.6978483872074333)","(2.308024068128912, 2.540765083255833)","(2.206202577013627, 2.4903553256053663)","(2.2026053412146966, 2.510543524012031)","(2.283509961200773, 2.5746851069247363)","(2.43486159888236, 2.6878054792274617)","(2.542224655651389, 2.778621008271545)","(2.5947310260492418, 2.8555170268481502)","(3.347148035498692, 3.340198764343295)","(2.994974369090685, 3.0883757391547033)","(2.54706782638938, 2.743283118070646)","(2.287199879196752, 2.5579034417197914)","(2.1781190675223407, 2.4988379484850327)","(2.1679535579589153, 2.5102054769382556)","(2.204073454068891, 2.5260379950714653)","(2.284776608761348, 2.5732624968055395)","(2.3636517978858667, 2.6324701736748635)","(2.4421341881728926, 2.7218313197528543)","(3.2568422558896035, 3.362618681034298)","(3.0126052112627324, 3.187980516097822)","(2.626868362759727, 2.8701479352031316)","(2.3621673870120645, 2.6629295187034385)","(2.2791557013911015, 2.6099150052150866)","(2.267283519411689, 2.627565340440029)","(2.21231495985236, 2.56452511194459)","(2.1819005275974477, 2.5099058805514742)","(2.2496280494277943, 2.5635238293054528)","(2.391111279128282, 2.717877049186284)","(3.1599207331222208, 3.346153828944337)","(3.0227934915842534, 3.25991066854389)","(2.7165994849866215, 2.999639547673612)","(2.4890083185545224, 2.8360055487099523)","(2.416509888952766, 2.8018239875396906)","(2.400621736310399, 2.787285215002993)","(2.2934604999024515, 2.6644861210664024)","(2.239320090108856, 2.590000311000249)","(2.321407394915445, 2.6669904629653085)","(2.5514536171187827, 2.9062017894166665)"
1,28,17,"(2.6010969479420822, 6.241155079843585)","(2.7750242919213304, 6.641486328461251)","(3.0175800210780954, 7.184912326593212)","(3.0778762609902786, 7.309269949083512)","(3.153060343220112, 7.4822476938380165)","(2.8438787748803636, 6.872309875759527)","(2.560340710188275, 6.386227131679994)","(2.429351740081028, 6.324456687863416)","(2.3324689634447116, 6.3296473592118065)","(2.228325630090759, 6.280917394014408)","(3.1483838646477023, 7.271547504986702)","(3.475819946662762, 7.969243012566852)","(3.7625861626631476, 8.589609132293486)","(3.8033231331557484, 8.669194159744384)","(3.4162451020291753, 7.9127188721230715)","(3.095420189331827, 7.298289698025629)","(2.8299547393172944, 6.851461258785198)","(2.6909095961688956, 6.725283727979126)","(2.5589688995646065, 6.667946688074709)","(2.3610137678634797, 6.417891576594694)","(3.7710363493151786, 8.393040582232906)","(4.150678733351649, 9.182607491975679)","(4.388217084060474, 9.744101226274578)","(4.145182069806355, 9.358378031094071)","(3.715726784944158, 8.521107083956243)","(3.3293314902236366, 7.798856108080841)","(3.0673818595683344, 7.351847374770641)","(2.8822146549529126, 7.098906337337802)","(2.611279762410662, 6.63755981800827)","(2.4041192924978874, 6.371233612659338)","(4.451879730693884, 9.59584722060288)","(4.532169572311097, 9.892925647900775)","(4.358947881921501, 9.747971394628923)","(4.06840067951546, 9.28336999495146)","(3.784569903352169, 8.833871756532922)","(3.4179584636207596, 8.154630740148004)","(3.117254811956793, 7.580110009309534)","(2.8257331007948787, 7.017436415142836)","(2.5764323849305915, 6.5804126151375515)","(2.474194386710817, 6.488652152640599)","(4.771041927007426, 10.132583619832085)","(4.555824106918293, 9.931054742340065)","(4.025550412035666, 9.118677410310081)","(3.750333943553527, 8.742885514931498)","(3.53101301315079, 8.436424949279477)","(3.2339422497708084, 7.897282864604874)","(2.934611359684374, 7.290086622307135)","(2.688813835507876, 6.784332822556335)","(2.4797820657025182, 6.378110254139353)","(2.425667196051018, 6.3730694585108685)","(4.538787641796611, 9.782722423302966)","(4.323646714674449, 9.584165947993968)","(3.736708061306843, 8.593661753945357)","(3.4557628519052077, 8.176761966536503)","(3.329497273201365, 8.05606402861363)","(3.08504289256911, 7.615983899621824)","(2.815573665499101, 7.056241793633349)","(2.603077596364155, 6.621270098501501)","(2.42424611921677, 6.272547700631631)","(2.3926855704774206, 6.302801294332828)","(3.9472590766109827, 8.873039806861403)","(3.92601507624091, 8.948921242289792)","(3.5625172296627254, 8.2858211956094)","(3.257862814212136, 7.764803359763747)","(3.169630166102113, 7.686114914707762)","(3.0172665652803703, 7.479424899807193)","(2.8053760905195593, 7.0694633406291825)","(2.618089024556996, 6.68818158253459)","(2.449883380448556, 6.37191532234144)","(2.415062972949085, 6.418430477343518)","(3.4837163050744158, 8.084024925674093)","(3.5672796344469826, 8.317810005800935)","(3.3638481984667936, 7.924411451717036)","(3.113338069572249, 7.504825515009482)","(2.9815972293888593, 7.3522231750200016)","(2.8720755081204707, 7.201708193143664)","(2.707456216887843, 6.870424040165378)","(2.5676324808652, 6.589776145782533)","(2.5110403756297255, 6.545499664989651)","(2.5602015697750518, 6.798181179147227)"
1,28,18,"(3.143934708130942, 27.240287602781866)","(3.0148107157664334, 26.77856853130054)","(3.0221022152233923, 27.5045128128149)","(3.382678854157646, 31.377729094323858)","(3.700794334749784, 35.253794885966144)","(3.8614112031048036, 38.12245145024152)","(3.423485314681756, 35.6057430947262)","(2.901393791312894, 32.297655108077684)","(2.5158964255386675, 29.818723142007347)","(2.3772010601296847, 29.345800277270953)","(3.7557569419780967, 31.711333124076663)","(3.6207542947883615, 31.17487230346809)","(3.6520369715077425, 32.080375946631705)","(4.019821748488961, 35.97208941805657)","(4.529599743055282, 41.51392522042692)","(4.5858955810684465, 43.5222088559659)","(4.049441448816416, 40.526091499221074)","(3.383186127089465, 36.099268545728876)","(2.9327644907199497, 33.298596106891104)","(2.5532631767852334, 30.52764379491544)","(4.323465084490326, 35.59352718069611)","(4.245912578589518, 35.52719950574532)","(4.310767073383758, 36.84940910452051)","(4.6513806977704775, 40.686576322277794)","(5.047979408083619, 45.22486991460741)","(5.045287272121297, 46.6956868737896)","(4.454667734883198, 43.364407243514535)","(3.7246884494446535, 38.54354755561579)","(3.1349300228890242, 34.254837132781354)","(2.7173321886901842, 31.215110830131046)","(4.597446735204714, 37.28200608394626)","(4.683946768308363, 38.62680928611778)","(4.7865372747238135, 40.492355402470075)","(5.0189886997985305, 43.53032173115046)","(5.0841961169823175, 45.43532052848273)","(4.922714528860793, 45.49424898599358)","(4.499813484071426, 43.18254627365991)","(3.860705820357689, 38.73979871260612)","(3.208090025148152, 33.907959375181306)","(2.7012584360125986, 30.148346495591223)","(4.653059540058984, 37.35543115209593)","(4.830221058933565, 39.52640175327945)","(4.78559161995913, 40.325682662367434)","(4.797925298079988, 41.662894865369466)","(4.7796465818117015, 42.846224192603174)","(4.578329128622009, 42.34233900892901)","(4.239248540408243, 40.36902514573803)","(3.7521502853918354, 36.90949901805355)","(3.2114075061867466, 32.92721723813633)","(2.653939276972988, 28.747381408279598)","(4.590062320390603, 36.75512734971193)","(4.782861375115143, 39.21599685423664)","(4.5323242696812205, 38.33061329946731)","(4.325507912019552, 37.691337022535514)","(4.290173321861303, 38.49764149541182)","(4.22402855245757, 38.96186795506187)","(4.044067109776537, 38.17063318698571)","(3.7065030043687024, 35.93021318845585)","(3.190937608125532, 32.13758110662426)","(2.671861651337826, 28.378147950929595)","(4.603128469197706, 37.019404978063996)","(4.712299417778364, 38.889609613754985)","(4.317210921162293, 36.70987565022626)","(3.9230700948839807, 34.28903146989655)","(3.7057578521291994, 33.20945530361539)","(3.646262402826685, 33.63787869408689)","(3.6121124396346653, 34.11540624301568)","(3.461854959558166, 33.530837525210245)","(2.9918989486116203, 30.08883863613929)","(2.7413828996640035, 28.97950056038586)","(4.72154962513596, 37.94488009414435)","(4.759121710012381, 39.309541993107466)","(4.3125834062394475, 36.6594681233342)","(3.6959201489206057, 32.48797947295261)","(3.2699925909320577, 29.62143980949068)","(2.9502089223508072, 27.427711157593265)","(2.82989666727532, 26.946829316987582)","(2.6690522230467697, 26.086866549851006)","(2.6082669540994647, 26.4021470216031)","(2.7629020750722817, 29.218778121361105)"
1,28,19,"(4.596619181585552, 2531.451208353532)","(4.313840503942798, 2894.92115285719)","(4.230299951255102, 3509.090869522451)","(4.262910035654561, 4527.585919502312)","(4.771071415278303, 6524.86549348649)","(4.43492491072918, 8402.905139733546)","(4.2875544732707, 11514.850792651492)","(4.448833716404299, 17970.877834560557)","(4.115790831057114, 28246.683733837093)","(5.074815970321007, 62595.27893461254)","(5.886037778659034, 2949.9509447670525)","(5.622343725154315, 3416.815048479608)","(5.414922293806732, 4046.1594042395946)","(5.688696598066077, 5320.167097099905)","(5.218275969123277, 6393.529113796724)","(4.805822830487154, 7869.813352083814)","(4.485926346334586, 10204.77123677505)","(4.453790923530707, 14979.525682668665)","(3.786287786282783, 19145.10860246449)","(4.37766299504329, 41200.02998572399)","(6.851164056449738, 3172.744910315915)","(6.5410856545747516, 3629.2198582229435)","(6.387489544626332, 4326.253229796638)","(6.294409065799705, 5339.548168341133)","(5.924982856275338, 6421.328513061264)","(5.256377542609675, 7565.277582561937)","(4.512840729405973, 8780.81149338634)","(4.55964616946283, 12635.572305019605)","(3.4589826564134327, 14743.783984833328)","(3.6715636944535706, 25611.069582017506)","(6.846311844259882, 2973.2290381868565)","(6.904699910209861, 3561.840056225168)","(6.961676623728546, 4352.247453845984)","(6.964674137177387, 5349.6505751383265)","(6.538087551060283, 6339.892973670307)","(5.830460822247886, 7304.68340842035)","(5.019704080057028, 8415.780676116501)","(4.685147702722934, 10800.18405948393)","(4.366717863332111, 14582.726735499864)","(3.828527366567271, 21006.162142679255)","(6.374050013942523, 2607.0678263091486)","(6.874600010621853, 3310.8908594054133)","(7.249219261232249, 4189.655296614632)","(7.255283506352398, 5099.408608123587)","(6.977168766422038, 6075.500014314719)","(6.02160725909153, 6669.1793922949055)","(5.57718003840575, 8111.90488419099)","(5.37932316327996, 10407.502912113)","(4.412146057830241, 12310.650852769986)","(3.7047896041054047, 16243.701310312224)","(6.08572948978028, 2349.56082716693)","(6.6196435668410265, 3002.403764055489)","(7.0668862525241725, 3820.462210195059)","(7.251962860947593, 4706.85946337249)","(6.922819014948777, 5482.495747118714)","(6.279118540491906, 6228.778440852322)","(5.372689997105646, 6827.5185237907635)","(5.012889130431839, 8398.892054775717)","(4.5214430030621555, 10670.114665416408)","(4.865022000094315, 17201.720357253707)","(5.914165276881197, 2164.9570909238914)","(6.362028759577617, 2720.8063426371173)","(6.804841131095362, 3434.491091952422)","(6.872060008078218, 4126.778756881418)","(6.362336057875945, 4634.697879286598)","(5.564342811094219, 5021.69285140943)","(4.9855370167496575, 5745.353062448174)","(4.870794631302757, 7291.635387274731)","(4.856043096794524, 9823.809589889828)","(5.235442684432137, 15504.606106189454)","(5.974431651037334, 2062.472661750839)","(6.346865834434503, 2539.9547500287604)","(6.460649473063677, 3034.3458698161994)","(6.368589804163372, 3567.7472702193418)","(5.83410818068048, 3971.199179255093)","(5.035012396502625, 4237.279452477166)","(4.815738165359399, 5032.106180987492)","(4.796356179012996, 6371.786310316657)","(4.693538139854428, 8333.182553866895)","(5.3950737282227905, 13700.079788497445)"
1,28,20,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,28,21,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,28,22,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,28,23,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,29,0,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,29,1,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,29,2,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,29,3,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,29,4,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
1,29,5,"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
